Iteration,Avg Residual,Avg Error
982,-0.0230515,0.0942382
983,-0.0230455,0.0942207
984,-0.0230395,0.0942033
985,-0.0230336,0.0941859
986,-0.0230276,0.0941685
987,-0.0230217,0.0941511
988,-0.0230158,0.0941338
989,-0.0230098,0.0941164
990,-0.0230039,0.0940991
991,-0.022998,0.0940818
992,-0.0229921,0.0940645
993,-0.0229862,0.0940473
994,-0.0229802,0.09403
995,-0.0229743,0.0940128
996,-0.0229684,0.0939956
997,-0.0229626,0.0939784
998,-0.0229567,0.0939612
999,-0.0229508,0.093944
1000,-0.0229449,0.0939269
1001,-0.022939,0.0939098
1002,-0.0229332,0.0938927
1003,-0.0229273,0.0938756
1004,-0.0229214,0.0938585
1005,-0.0229156,0.0938415
1006,-0.0229097,0.0938244
1007,-0.0229039,0.0938074
1008,-0.0228981,0.0937904
1009,-0.0228922,0.0937734
1010,-0.0228864,0.0937564
1011,-0.0228806,0.0937395
1012,-0.0228748,0.0937226
1013,-0.0228689,0.0937056
1014,-0.0228631,0.0936887
1015,-0.0228573,0.0936719
1016,-0.0228515,0.093655
1017,-0.0228457,0.0936381
1018,-0.0228399,0.0936213
1019,-0.0228342,0.0936045
1020,-0.0228284,0.0935877
1021,-0.0228226,0.0935709
1022,-0.0228168,0.0935542
1023,-0.0228111,0.0935374
1024,-0.0228053,0.0935207
1025,-0.0227996,0.093504
1026,-0.0227938,0.0934873
1027,-0.0227881,0.0934706
1028,-0.0227823,0.093454
1029,-0.0227766,0.0934373
1030,-0.0227709,0.0934207
1031,-0.0227651,0.0934041
1032,-0.0227594,0.0933875
1033,-0.0227537,0.0933709
1034,-0.022748,0.0933544
1035,-0.0227423,0.0933378
1036,-0.0227366,0.0933213
1037,-0.0227309,0.0933048
1038,-0.0227252,0.0932883
1039,-0.0227195,0.0932718
1040,-0.0227138,0.0932554
1041,-0.0227081,0.0932389
1042,-0.0227025,0.0932225
1043,-0.0226968,0.0932061
1044,-0.0226911,0.0931897
1045,-0.0226855,0.0931733
1046,-0.0226798,0.093157
1047,-0.0226742,0.0931406
1048,-0.0226685,0.0931243
1049,-0.0226629,0.093108
1050,-0.0226573,0.0930917
1051,-0.0226516,0.0930754
1052,-0.022646,0.0930592
1053,-0.0226404,0.093043
1054,-0.0226348,0.0930267
1055,-0.0226292,0.0930105
1056,-0.0226235,0.0929943
1057,-0.0226179,0.0929782
1058,-0.0226124,0.092962
1059,-0.0226068,0.0929459
1060,-0.0226012,0.0929297
1061,-0.0225956,0.0929136
1062,-0.02259,0.0928975
1063,-0.0225844,0.0928815
1064,-0.0225789,0.0928654
1065,-0.0225733,0.0928494
1066,-0.0225677,0.0928333
1067,-0.0225622,0.0928173
1068,-0.0225566,0.0928013
1069,-0.0225511,0.0927853
1070,-0.0225456,0.0927694
1071,-0.02254,0.0927534
1072,-0.0225345,0.0927375
1073,-0.022529,0.0927216
1074,-0.0225234,0.0927057
1075,-0.0225179,0.0926898
1076,-0.0225124,0.0926739
1077,-0.0225069,0.0926581
1078,-0.0225014,0.0926423
1079,-0.0224959,0.0926264
1080,-0.0224904,0.0926106
1081,-0.0224849,0.0925949
1082,-0.0224794,0.0925791
1083,-0.022474,0.0925633
1084,-0.0224685,0.0925476
1085,-0.022463,0.0925319
1086,-0.0224575,0.0925162
1087,-0.0224521,0.0925005
1088,-0.0224466,0.0924848
1089,-0.0224412,0.0924691
1090,-0.0224357,0.0924535
1091,-0.0224303,0.0924379
1092,-0.0224248,0.0924223
1093,-0.0224194,0.0924067
1094,-0.022414,0.0923911
1095,-0.0224086,0.0923755
1096,-0.0224031,0.09236
1097,-0.0223977,0.0923445
1098,-0.0223923,0.0923289
1099,-0.0223869,0.0923134
1100,-0.0223815,0.0922979
1101,-0.0223761,0.0922825
1102,-0.0223707,0.092267
1103,-0.0223653,0.0922516
1104,-0.0223599,0.0922362
1105,-0.0223546,0.0922208
1106,-0.0223492,0.0922054
1107,-0.0223438,0.09219
1108,-0.0223384,0.0921746
1109,-0.0223331,0.0921593
1110,-0.0223277,0.092144
1111,-0.0223224,0.0921286
1112,-0.022317,0.0921133
1113,-0.0223117,0.0920981
1114,-0.0223063,0.0920828
1115,-0.022301,0.0920675
1116,-0.0222957,0.0920523
1117,-0.0222904,0.0920371
1118,-0.022285,0.0920219
1119,-0.0222797,0.0920067
1120,-0.0222744,0.0919915
1121,-0.0222691,0.0919764
1122,-0.0222638,0.0919612
1123,-0.0222585,0.0919461
1124,-0.0222532,0.091931
1125,-0.0222479,0.0919159
1126,-0.0222426,0.0919008
1127,-0.0222373,0.0918857
1128,-0.0222321,0.0918707
1129,-0.0222268,0.0918556
1130,-0.0222215,0.0918406
1131,-0.0222163,0.0918256
1132,-0.022211,0.0918106
1133,-0.0222058,0.0917956
1134,-0.0222005,0.0917807
1135,-0.0221953,0.0917657
1136,-0.02219,0.0917508
1137,-0.0221848,0.0917359
1138,-0.0221795,0.091721
1139,-0.0221743,0.0917061
1140,-0.0221691,0.0916912
1141,-0.0221639,0.0916763
1142,-0.0221587,0.0916615
1143,-0.0221535,0.0916467
1144,-0.0221482,0.0916318
1145,-0.022143,0.091617
1146,-0.0221378,0.0916023
1147,-0.0221327,0.0915875
1148,-0.0221275,0.0915727
1149,-0.0221223,0.091558
1150,-0.0221171,0.0915433
1151,-0.0221119,0.0915286
1152,-0.0221068,0.0915139
1153,-0.0221016,0.0914992
1154,-0.0220964,0.0914845
1155,-0.0220913,0.0914699
1156,-0.0220861,0.0914552
1157,-0.022081,0.0914406
1158,-0.0220758,0.091426
1159,-0.0220707,0.0914114
1160,-0.0220655,0.0913968
1161,-0.0220604,0.0913823
1162,-0.0220553,0.0913677
1163,-0.0220502,0.0913532
1164,-0.022045,0.0913387
1165,-0.0220399,0.0913242
1166,-0.0220348,0.0913097
1167,-0.0220297,0.0912952
1168,-0.0220246,0.0912807
1169,-0.0220195,0.0912663
1170,-0.0220144,0.0912519
1171,-0.0220093,0.0912374
1172,-0.0220042,0.091223
1173,-0.0219992,0.0912087
1174,-0.0219941,0.0911943
1175,-0.021989,0.0911799
1176,-0.0219839,0.0911656
1177,-0.0219789,0.0911512
1178,-0.0219738,0.0911369
1179,-0.0219688,0.0911226
1180,-0.0219637,0.0911083
1181,-0.0219587,0.0910941
1182,-0.0219536,0.0910798
1183,-0.0219486,0.0910656
1184,-0.0219436,0.0910513
1185,-0.0219385,0.0910371
1186,-0.0219335,0.0910229
1187,-0.0219285,0.0910087
1188,-0.0219235,0.0909945
1189,-0.0219184,0.0909804
1190,-0.0219134,0.0909662
1191,-0.0219084,0.0909521
1192,-0.0219034,0.090938
1193,-0.0218984,0.0909239
1194,-0.0218934,0.0909098
1195,-0.0218885,0.0908957
1196,-0.0218835,0.0908816
1197,-0.0218785,0.0908676
1198,-0.0218735,0.0908536
1199,-0.0218685,0.0908395
1200,-0.0218636,0.0908255
1201,-0.0218586,0.0908115
1202,-0.0218537,0.0907976
1203,-0.0218487,0.0907836
1204,-0.0218438,0.0907697
1205,-0.0218388,0.0907557
1206,-0.0218339,0.0907418
1207,-0.0218289,0.0907279
1208,-0.021824,0.090714
1209,-0.0218191,0.0907001
1210,-0.0218141,0.0906862
1211,-0.0218092,0.0906724
1212,-0.0218043,0.0906586
1213,-0.0217994,0.0906447
1214,-0.0217945,0.0906309
1215,-0.0217896,0.0906171
1216,-0.0217847,0.0906033
1217,-0.0217798,0.0905896
1218,-0.0217749,0.0905758
1219,-0.02177,0.0905621
1220,-0.0217651,0.0905483
1221,-0.0217602,0.0905346
1222,-0.0217554,0.0905209
1223,-0.0217505,0.0905072
1224,-0.0217456,0.0904935
1225,-0.0217407,0.0904799
1226,-0.0217359,0.0904662
1227,-0.021731,0.0904526
1228,-0.0217262,0.090439
1229,-0.0217213,0.0904254
1230,-0.0217165,0.0904118
1231,-0.0217116,0.0903982
1232,-0.0217068,0.0903846
1233,-0.021702,0.0903711
1234,-0.0216972,0.0903575
1235,-0.0216923,0.090344
1236,-0.0216875,0.0903305
1237,-0.0216827,0.090317
1238,-0.0216779,0.0903035
1239,-0.0216731,0.09029
1240,-0.0216683,0.0902766
1241,-0.0216635,0.0902631
1242,-0.0216587,0.0902497
1243,-0.0216539,0.0902363
1244,-0.0216491,0.0902229
1245,-0.0216443,0.0902095
1246,-0.0216395,0.0901961
1247,-0.0216348,0.0901827
1248,-0.02163,0.0901694
1249,-0.0216252,0.090156
1250,-0.0216205,0.0901427
1251,-0.0216157,0.0901294
1252,-0.0216109,0.0901161
1253,-0.0216062,0.0901028
1254,-0.0216014,0.0900895
1255,-0.0215967,0.0900763
1256,-0.021592,0.090063
1257,-0.0215872,0.0900498
1258,-0.0215825,0.0900366
1259,-0.0215778,0.0900234
1260,-0.021573,0.0900102
1261,-0.0215683,0.089997
1262,-0.0215636,0.0899838
1263,-0.0215589,0.0899707
1264,-0.0215542,0.0899575
1265,-0.0215495,0.0899444
1266,-0.0215448,0.0899313
1267,-0.0215401,0.0899182
1268,-0.0215354,0.0899051
1269,-0.0215307,0.089892
1270,-0.021526,0.0898789
1271,-0.0215213,0.0898659
1272,-0.0215167,0.0898528
1273,-0.021512,0.0898398
1274,-0.0215073,0.0898268
1275,-0.0215027,0.0898138
1276,-0.021498,0.0898008
1277,-0.0214933,0.0897878
1278,-0.0214887,0.0897749
1279,-0.021484,0.0897619
1280,-0.0214794,0.089749
1281,-0.0214748,0.0897361
1282,-0.0214701,0.0897231
1283,-0.0214655,0.0897102
1284,-0.0214608,0.0896974
1285,-0.0214562,0.0896845
1286,-0.0214516,0.0896716
1287,-0.021447,0.0896588
1288,-0.0214424,0.0896459
1289,-0.0214378,0.0896331
1290,-0.0214332,0.0896203
1291,-0.0214285,0.0896075
1292,-0.0214239,0.0895947
1293,-0.0214194,0.089582
1294,-0.0214148,0.0895692
1295,-0.0214102,0.0895564
1296,-0.0214056,0.0895437
1297,-0.021401,0.089531
1298,-0.0213964,0.0895183
1299,-0.0213919,0.0895056
1300,-0.0213873,0.0894929
1301,-0.0213827,0.0894802
1302,-0.0213782,0.0894676
1303,-0.0213736,0.0894549
1304,-0.0213691,0.0894423
1305,-0.0213645,0.0894297
1306,-0.02136,0.0894171
1307,-0.0213554,0.0894045
1308,-0.0213509,0.0893919
1309,-0.0213463,0.0893793
1310,-0.0213418,0.0893667
1311,-0.0213373,0.0893542
1312,-0.0213328,0.0893417
1313,-0.0213282,0.0893291
1314,-0.0213237,0.0893166
1315,-0.0213192,0.0893041
1316,-0.0213147,0.0892916
1317,-0.0213102,0.0892792
1318,-0.0213057,0.0892667
1319,-0.0213012,0.0892542
1320,-0.0212967,0.0892418
1321,-0.0212922,0.0892294
1322,-0.0212877,0.089217
1323,-0.0212833,0.0892046
1324,-0.0212788,0.0891922
1325,-0.0212743,0.0891798
1326,-0.0212698,0.0891674
1327,-0.0212654,0.0891551
1328,-0.0212609,0.0891427
1329,-0.0212564,0.0891304
1330,-0.021252,0.0891181
1331,-0.0212475,0.0891058
1332,-0.0212431,0.0890935
1333,-0.0212386,0.0890812
1334,-0.0212342,0.089069
1335,-0.0212298,0.0890567
1336,-0.0212253,0.0890445
1337,-0.0212209,0.0890322
1338,-0.0212165,0.08902
1339,-0.0212121,0.0890078
1340,-0.0212076,0.0889956
1341,-0.0212032,0.0889834
1342,-0.0211988,0.0889713
1343,-0.0211944,0.0889591
1344,-0.02119,0.0889469
1345,-0.0211856,0.0889348
1346,-0.0211812,0.0889227
1347,-0.0211768,0.0889106
1348,-0.0211724,0.0888985
1349,-0.021168,0.0888864
1350,-0.0211636,0.0888743
1351,-0.0211593,0.0888622
1352,-0.0211549,0.0888502
1353,-0.0211505,0.0888381
1354,-0.0211462,0.0888261
1355,-0.0211418,0.0888141
1356,-0.0211374,0.0888021
1357,-0.0211331,0.0887901
1358,-0.0211287,0.0887781
1359,-0.0211244,0.0887661
1360,-0.02112,0.0887542
1361,-0.0211157,0.0887422
1362,-0.0211113,0.0887303
1363,-0.021107,0.0887184
1364,-0.0211027,0.0887065
1365,-0.0210983,0.0886946
1366,-0.021094,0.0886827
1367,-0.0210897,0.0886708
1368,-0.0210854,0.0886589
1369,-0.0210811,0.0886471
1370,-0.0210768,0.0886352
1371,-0.0210725,0.0886234
1372,-0.0210682,0.0886116
1373,-0.0210639,0.0885998
1374,-0.0210596,0.088588
1375,-0.0210553,0.0885762
1376,-0.021051,0.0885644
1377,-0.0210467,0.0885527
1378,-0.0210424,0.0885409
1379,-0.0210381,0.0885292
1380,-0.0210339,0.0885174
1381,-0.0210296,0.0885057
1382,-0.0210253,0.088494
1383,-0.0210211,0.0884823
1384,-0.0210168,0.0884706
1385,-0.0210125,0.088459
1386,-0.0210083,0.0884473
1387,-0.021004,0.0884357
1388,-0.0209998,0.088424
1389,-0.0209955,0.0884124
1390,-0.0209913,0.0884008
1391,-0.0209871,0.0883892
1392,-0.0209828,0.0883776
1393,-0.0209786,0.088366
1394,-0.0209744,0.0883544
1395,-0.0209702,0.0883429
1396,-0.0209659,0.0883313
1397,-0.0209617,0.0883198
1398,-0.0209575,0.0883083
1399,-0.0209533,0.0882968
1400,-0.0209491,0.0882853
1401,-0.0209449,0.0882738
1402,-0.0209407,0.0882623
1403,-0.0209365,0.0882508
1404,-0.0209323,0.0882394
1405,-0.0209281,0.0882279
1406,-0.020924,0.0882165
1407,-0.0209198,0.0882051
1408,-0.0209156,0.0881936
1409,-0.0209114,0.0881822
1410,-0.0209073,0.0881709
1411,-0.0209031,0.0881595
1412,-0.0208989,0.0881481
1413,-0.0208948,0.0881367
1414,-0.0208906,0.0881254
1415,-0.0208865,0.0881141
1416,-0.0208823,0.0881027
1417,-0.0208782,0.0880914
1418,-0.020874,0.0880801
1419,-0.0208699,0.0880688
1420,-0.0208658,0.0880576
1421,-0.0208616,0.0880463
1422,-0.0208575,0.088035
1423,-0.0208534,0.0880238
1424,-0.0208493,0.0880125
1425,-0.0208451,0.0880013
1426,-0.020841,0.0879901
1427,-0.0208369,0.0879789
1428,-0.0208328,0.0879677
1429,-0.0208287,0.0879565
1430,-0.0208246,0.0879454
1431,-0.0208205,0.0879342
1432,-0.0208164,0.087923
1433,-0.0208123,0.0879119
1434,-0.0208082,0.0879008
1435,-0.0208041,0.0878897
1436,-0.0208001,0.0878786
1437,-0.020796,0.0878675
1438,-0.0207919,0.0878564
1439,-0.0207878,0.0878453
1440,-0.0207838,0.0878342
1441,-0.0207797,0.0878232
1442,-0.0207757,0.0878121
1443,-0.0207716,0.0878011
1444,-0.0207675,0.0877901
1445,-0.0207635,0.0877791
1446,-0.0207594,0.0877681
1447,-0.0207554,0.0877571
1448,-0.0207514,0.0877461
1449,-0.0207473,0.0877351
1450,-0.0207433,0.0877242
1451,-0.0207393,0.0877132
1452,-0.0207352,0.0877023
1453,-0.0207312,0.0876914
1454,-0.0207272,0.0876805
1455,-0.0207232,0.0876696
1456,-0.0207192,0.0876587
1457,-0.0207152,0.0876478
1458,-0.0207111,0.0876369
1459,-0.0207071,0.087626
1460,-0.0207031,0.0876152
1461,-0.0206991,0.0876043
1462,-0.0206952,0.0875935
1463,-0.0206912,0.0875827
1464,-0.0206872,0.0875719
1465,-0.0206832,0.0875611
1466,-0.0206792,0.0875503
1467,-0.0206752,0.0875395
1468,-0.0206713,0.0875288
1469,-0.0206673,0.087518
1470,-0.0206633,0.0875072
1471,-0.0206594,0.0874965
1472,-0.0206554,0.0874858
1473,-0.0206514,0.0874751
1474,-0.0206475,0.0874644
1475,-0.0206435,0.0874537
1476,-0.0206396,0.087443
1477,-0.0206356,0.0874323
1478,-0.0206317,0.0874216
1479,-0.0206278,0.087411
1480,-0.0206238,0.0874003
1481,-0.0206199,0.0873897
1482,-0.020616,0.0873791
1483,-0.020612,0.0873685
1484,-0.0206081,0.0873579
1485,-0.0206042,0.0873473
1486,-0.0206003,0.0873367
1487,-0.0205964,0.0873261
1488,-0.0205925,0.0873156
1489,-0.0205886,0.087305
1490,-0.0205847,0.0872945
1491,-0.0205808,0.0872839
1492,-0.0205769,0.0872734
1493,-0.020573,0.0872629
1494,-0.0205691,0.0872524
1495,-0.0205652,0.0872419
1496,-0.0205613,0.0872314
1497,-0.0205574,0.0872209
1498,-0.0205536,0.0872105
1499,-0.0205497,0.0872
1500,-0.0205458,0.0871896
1501,-0.020542,0.0871792
1502,-0.0205381,0.0871687
1503,-0.0205342,0.0871583
1504,-0.0205304,0.0871479
1505,-0.0205265,0.0871375
1506,-0.0205227,0.0871272
1507,-0.0205188,0.0871168
1508,-0.020515,0.0871064
1509,-0.0205111,0.0870961
1510,-0.0205073,0.0870857
1511,-0.0205035,0.0870754
1512,-0.0204996,0.0870651
1513,-0.0204958,0.0870548
1514,-0.020492,0.0870445
1515,-0.0204882,0.0870342
1516,-0.0204843,0.0870239
1517,-0.0204805,0.0870136
1518,-0.0204767,0.0870034
1519,-0.0204729,0.0869931
1520,-0.0204691,0.0869829
1521,-0.0204653,0.0869726
1522,-0.0204615,0.0869624
1523,-0.0204577,0.0869522
1524,-0.0204539,0.086942
1525,-0.0204501,0.0869318
1526,-0.0204463,0.0869216
1527,-0.0204425,0.0869114
1528,-0.0204387,0.0869013
1529,-0.020435,0.0868911
1530,-0.0204312,0.086881
1531,-0.0204274,0.0868708
1532,-0.0204236,0.0868607
1533,-0.0204199,0.0868506
1534,-0.0204161,0.0868405
1535,-0.0204124,0.0868304
1536,-0.0204086,0.0868203
1537,-0.0204048,0.0868102
1538,-0.0204011,0.0868002
1539,-0.0203974,0.0867901
1540,-0.0203936,0.0867801
1541,-0.0203899,0.08677
1542,-0.0203861,0.08676
1543,-0.0203824,0.08675
1544,-0.0203787,0.08674
1545,-0.0203749,0.08673
1546,-0.0203712,0.08672
1547,-0.0203675,0.08671
1548,-0.0203638,0.0867
1549,-0.02036,0.08669
1550,-0.0203563,0.0866801
1551,-0.0203526,0.0866702
1552,-0.0203489,0.0866602
1553,-0.0203452,0.0866503
1554,-0.0203415,0.0866404
1555,-0.0203378,0.0866305
1556,-0.0203341,0.0866206
1557,-0.0203304,0.0866107
1558,-0.0203267,0.0866008
1559,-0.020323,0.0865909
1560,-0.0203194,0.0865811
1561,-0.0203157,0.0865712
1562,-0.020312,0.0865614
1563,-0.0203083,0.0865516
1564,-0.0203047,0.0865417
1565,-0.020301,0.0865319
1566,-0.0202973,0.0865221
1567,-0.0202937,0.0865123
1568,-0.02029,0.0865026
1569,-0.0202863,0.0864928
1570,-0.0202827,0.086483
1571,-0.020279,0.0864733
1572,-0.0202754,0.0864635
1573,-0.0202718,0.0864538
1574,-0.0202681,0.0864441
1575,-0.0202645,0.0864343
1576,-0.0202608,0.0864246
1577,-0.0202572,0.0864149
1578,-0.0202536,0.0864052
1579,-0.0202499,0.0863956
1580,-0.0202463,0.0863859
1581,-0.0202427,0.0863762
1582,-0.0202391,0.0863666
1583,-0.0202355,0.0863569
1584,-0.0202319,0.0863473
1585,-0.0202283,0.0863377
1586,-0.0202246,0.086328
1587,-0.020221,0.0863184
1588,-0.0202174,0.0863088
1589,-0.0202139,0.0862993
1590,-0.0202103,0.0862897
1591,-0.0202067,0.0862801
1592,-0.0202031,0.0862705
1593,-0.0201995,0.086261
1594,-0.0201959,0.0862514
1595,-0.0201923,0.0862419
1596,-0.0201888,0.0862324
1597,-0.0201852,0.0862229
1598,-0.0201816,0.0862134
1599,-0.020178,0.0862039
1600,-0.0201745,0.0861944
1601,-0.0201709,0.0861849
1602,-0.0201674,0.0861754
1603,-0.0201638,0.086166
1604,-0.0201603,0.0861565
1605,-0.0201567,0.0861471
1606,-0.0201532,0.0861376
1607,-0.0201496,0.0861282
1608,-0.0201461,0.0861188
1609,-0.0201425,0.0861094
1610,-0.020139,0.0861
1611,-0.0201355,0.0860906
1612,-0.0201319,0.0860812
1613,-0.0201284,0.0860718
1614,-0.0201249,0.0860625
1615,-0.0201214,0.0860531
1616,-0.0201179,0.0860438
1617,-0.0201143,0.0860344
1618,-0.0201108,0.0860251
1619,-0.0201073,0.0860158
1620,-0.0201038,0.0860065
1621,-0.0201003,0.0859972
1622,-0.0200968,0.0859879
1623,-0.0200933,0.0859786
1624,-0.0200898,0.0859693
1625,-0.0200863,0.08596
1626,-0.0200828,0.0859508
1627,-0.0200793,0.0859415
1628,-0.0200759,0.0859323
1629,-0.0200724,0.0859231
1630,-0.0200689,0.0859138
1631,-0.0200654,0.0859046
1632,-0.020062,0.0858954
1633,-0.0200585,0.0858862
1634,-0.020055,0.085877
1635,-0.0200516,0.0858678
1636,-0.0200481,0.0858587
1637,-0.0200446,0.0858495
1638,-0.0200412,0.0858404
1639,-0.0200377,0.0858312
1640,-0.0200343,0.0858221
1641,-0.0200308,0.0858129
1642,-0.0200274,0.0858038
1643,-0.020024,0.0857947
1644,-0.0200205,0.0857856
1645,-0.0200171,0.0857765
1646,-0.0200137,0.0857674
1647,-0.0200102,0.0857584
1648,-0.0200068,0.0857493
1649,-0.0200034,0.0857402
1650,-0.0199999,0.0857312
1651,-0.0199965,0.0857221
1652,-0.0199931,0.0857131
1653,-0.0199897,0.0857041
1654,-0.0199863,0.0856951
1655,-0.0199829,0.0856861
1656,-0.0199795,0.0856771
1657,-0.0199761,0.0856681
1658,-0.0199727,0.0856591
1659,-0.0199693,0.0856501
1660,-0.0199659,0.0856411
1661,-0.0199625,0.0856322
1662,-0.0199591,0.0856232
1663,-0.0199557,0.0856143
1664,-0.0199523,0.0856054
1665,-0.019949,0.0855964
1666,-0.0199456,0.0855875
1667,-0.0199422,0.0855786
1668,-0.0199388,0.0855697
1669,-0.0199355,0.0855608
1670,-0.0199321,0.085552
1671,-0.0199287,0.0855431
1672,-0.0199254,0.0855342
1673,-0.019922,0.0855254
1674,-0.0199187,0.0855165
1675,-0.0199153,0.0855077
1676,-0.019912,0.0854988
1677,-0.0199086,0.08549
1678,-0.0199053,0.0854812
1679,-0.0199019,0.0854724
1680,-0.0198986,0.0854636
1681,-0.0198953,0.0854548
1682,-0.0198919,0.085446
1683,-0.0198886,0.0854373
1684,-0.0198853,0.0854285
1685,-0.019882,0.0854197
1686,-0.0198786,0.085411
1687,-0.0198753,0.0854022
1688,-0.019872,0.0853935
1689,-0.0198687,0.0853848
1690,-0.0198654,0.0853761
1691,-0.0198621,0.0853674
1692,-0.0198588,0.0853587
1693,-0.0198555,0.08535
1694,-0.0198522,0.0853413
1695,-0.0198489,0.0853326
1696,-0.0198456,0.0853239
1697,-0.0198423,0.0853153
1698,-0.019839,0.0853066
1699,-0.0198357,0.085298
1700,-0.0198324,0.0852894
1701,-0.0198291,0.0852807
1702,-0.0198259,0.0852721
1703,-0.0198226,0.0852635
1704,-0.0198193,0.0852549
1705,-0.019816,0.0852463
1706,-0.0198128,0.0852377
1707,-0.0198095,0.0852291
1708,-0.0198062,0.0852206
1709,-0.019803,0.085212
1710,-0.0197997,0.0852035
1711,-0.0197965,0.0851949
1712,-0.0197932,0.0851864
1713,-0.01979,0.0851778
1714,-0.0197867,0.0851693
1715,-0.0197835,0.0851608
1716,-0.0197802,0.0851523
1717,-0.019777,0.0851438
1718,-0.0197738,0.0851353
1719,-0.0197705,0.0851268
1720,-0.0197673,0.0851184
1721,-0.0197641,0.0851099
1722,-0.0197608,0.0851014
1723,-0.0197576,0.085093
1724,-0.0197544,0.0850845
1725,-0.0197512,0.0850761
1726,-0.019748,0.0850677
1727,-0.0197448,0.0850593
1728,-0.0197415,0.0850509
1729,-0.0197383,0.0850425
1730,-0.0197351,0.0850341
1731,-0.0197319,0.0850257
1732,-0.0197287,0.0850173
1733,-0.0197255,0.0850089
1734,-0.0197223,0.0850006
1735,-0.0197191,0.0849922
1736,-0.019716,0.0849839
1737,-0.0197128,0.0849755
1738,-0.0197096,0.0849672
1739,-0.0197064,0.0849589
1740,-0.0197032,0.0849505
1741,-0.0197001,0.0849422
1742,-0.0196969,0.0849339
1743,-0.0196937,0.0849256
1744,-0.0196905,0.0849174
1745,-0.0196874,0.0849091
1746,-0.0196842,0.0849008
1747,-0.019681,0.0848925
1748,-0.0196779,0.0848843
1749,-0.0196747,0.084876
1750,-0.0196716,0.0848678
1751,-0.0196684,0.0848596
1752,-0.0196653,0.0848513
1753,-0.0196621,0.0848431
1754,-0.019659,0.0848349
1755,-0.0196559,0.0848267
1756,-0.0196527,0.0848185
1757,-0.0196496,0.0848103
1758,-0.0196465,0.0848022
1759,-0.0196433,0.084794
1760,-0.0196402,0.0847858
1761,-0.0196371,0.0847777
1762,-0.0196339,0.0847695
1763,-0.0196308,0.0847614
1764,-0.0196277,0.0847533
1765,-0.0196246,0.0847451
1766,-0.0196215,0.084737
1767,-0.0196184,0.0847289
1768,-0.0196153,0.0847208
1769,-0.0196122,0.0847127
1770,-0.0196091,0.0847046
1771,-0.019606,0.0846965
1772,-0.0196029,0.0846885
1773,-0.0195998,0.0846804
1774,-0.0195967,0.0846723
1775,-0.0195936,0.0846643
1776,-0.0195905,0.0846563
1777,-0.0195874,0.0846482
1778,-0.0195843,0.0846402
1779,-0.0195813,0.0846322
1780,-0.0195782,0.0846242
1781,-0.0195751,0.0846162
1782,-0.019572,0.0846082
1783,-0.019569,0.0846002
1784,-0.0195659,0.0845922
1785,-0.0195628,0.0845842
1786,-0.0195598,0.0845762
1787,-0.0195567,0.0845683
1788,-0.0195537,0.0845603
1789,-0.0195506,0.0845524
1790,-0.0195475,0.0845444
1791,-0.0195445,0.0845365
1792,-0.0195414,0.0845286
1793,-0.0195384,0.0845207
1794,-0.0195354,0.0845128
1795,-0.0195323,0.0845049
1796,-0.0195293,0.084497
1797,-0.0195263,0.0844891
1798,-0.0195232,0.0844812
1799,-0.0195202,0.0844733
1800,-0.0195172,0.0844655
1801,-0.0195141,0.0844576
1802,-0.0195111,0.0844498
1803,-0.0195081,0.0844419
1804,-0.0195051,0.0844341
1805,-0.0195021,0.0844263
1806,-0.019499,0.0844184
1807,-0.019496,0.0844106
1808,-0.019493,0.0844028
1809,-0.01949,0.084395
1810,-0.019487,0.0843872
1811,-0.019484,0.0843794
1812,-0.019481,0.0843717
1813,-0.019478,0.0843639
1814,-0.019475,0.0843561
